"timestamp","device_hostname","action","policy_id","rule_name","src_zone","dst_zone","src_interface","dst_interface","src_ip","dst_ip","nat_src_ip","nat_dst_ip","src_port","dst_port","nat_src_port","nat_dst_port","protocol","tcp_flags","bytes","packets","session_status","session_reason"
"2026-08-23 18:33:59.534","fw-edge-01","allow","1010","allow-app-proxy","SERVER","CORP-WIFI","ether3","ether2","192.168.10.171","192.168.1.104","-","-","17166","8443","-","-","TCP","A","67964","52","allowed","policy-allow"
"2026-08-23 18:33:59.694","fw-edge-01","allow","1010","allow-app-proxy","SERVER","WORKSTATION","ether3","ether4","192.168.10.115","192.168.11.43","-","-","60796","8080","-","-","TCP","PA","27306","74","allowed","policy-allow"
"2026-08-23 18:33:59.876","fw-edge-01","allow","1012","allow-east-west-internal","WORKSTATION","CORP-WIFI","ether4","ether2","192.168.11.160","192.168.1.140","-","-","5634","37263","-","-","TCP","FA","576","6","closed","tcp-fin"
"2026-08-23 18:33:59.949","fw-edge-01","allow","1005","allow-icmp-internal","WORKSTATION","CORP-WIFI","ether4","ether2","192.168.11.125","192.168.1.162","-","-","0","0","-","-","ICMP","-","462","6","closed","icmp-complete"
"2026-08-23 18:33:59.955","fw-edge-01","allow","1005","allow-icmp-internal","WORKSTATION","WORKSTATION","ether4","ether4","192.168.11.93","192.168.11.97","-","-","0","0","-","-","ICMP","-","1038","6","closed","icmp-complete"
"2026-08-23 18:33:59.963","fw-edge-01","allow","1005","allow-icmp-internal","WORKSTATION","WORKSTATION","ether4","ether4","192.168.11.109","192.168.11.124","-","-","0","0","-","-","ICMP","-","1656","8","closed","icmp-complete"
"2026-08-23 18:33:59.984","fw-edge-01","allow","1001","allow-web-browsing","SERVER","CORP-WIFI","ether3","ether2","192.168.10.208","192.168.1.12","-","-","39768","443","-","-","TCP","A","68304","48","allowed","policy-allow"
"2026-08-23 18:34:00.230","fw-edge-01","allow","1001","allow-web-browsing","WORKSTATION","WAN","ether4","ether1","192.168.11.242","93.184.216.34","203.0.113.29","93.184.216.34","1870","443","27199","443","TCP","A","92316","84","allowed","policy-allow"
"2026-08-23 18:34:00.646","fw-edge-01","allow","1010","allow-app-proxy","CORP-WIFI","SERVER","ether2","ether3","192.168.1.214","192.168.10.104","-","-","14136","8080","-","-","UDP","-","35174","43","closed","udp-flow-complete"
"2026-08-23 18:34:00.658","fw-edge-01","allow","1006","allow-icmp-outbound","WORKSTATION","WAN","ether4","ether1","192.168.11.68","104.244.42.2","203.0.113.20","104.244.42.2","0","0","-","-","ICMP","-","366","3","closed","icmp-complete"
"2026-08-23 18:34:00.849","fw-edge-01","allow","1001","allow-web-browsing","WORKSTATION","WAN","ether4","ether1","192.168.11.246","162.125.0.1","203.0.113.10","162.125.0.1","9637","443","40960","443","UDP","-","20700","45","closed","udp-flow-complete"
"2026-08-23 18:34:00.943","fw-edge-01","allow","1006","allow-icmp-outbound","WORKSTATION","WAN","ether4","ether1","192.168.11.56","77.88.55.80","203.0.113.29","77.88.55.80","0","0","-","-","ICMP","-","268","4","closed","icmp-complete"
"2026-08-23 18:34:01.042","fw-edge-01","allow","1010","allow-app-proxy","WORKSTATION","SERVER","ether4","ether3","192.168.11.222","192.168.10.117","-","-","20942","8080","-","-","TCP","A","18354","23","allowed","policy-allow"
"2026-08-23 18:34:01.285","fw-edge-01","allow","1002","allow-dns","SERVER","WAN","ether3","ether1","192.168.10.72","98.1.62.172","203.0.113.29","98.1.62.172","27121","53","27039","53","TCP","A","1045","5","allowed","policy-allow"
"2026-08-23 18:34:01.604","fw-edge-01","allow","1003","allow-ntp","CORP-WIFI","CORP-WIFI","ether2","ether2","192.168.1.24","192.168.1.14","-","-","2501","123","-","-","UDP","-","186","2","aged-out","udp-timeout"
"2026-08-23 18:34:01.703","fw-edge-01","allow","1006","allow-icmp-outbound","SERVER","WAN","ether3","ether1","192.168.10.6","13.48.0.2","203.0.113.11","13.48.0.2","0","0","-","-","ICMP","-","558","6","closed","icmp-complete"
"2026-08-23 18:34:02.016","fw-edge-01","allow","1006","allow-icmp-outbound","SERVER","WAN","ether3","ether1","192.168.10.14","52.99.255.200","203.0.113.23","52.99.255.200","0","0","-","-","ICMP","-","354","2","closed","icmp-complete"
"2026-08-23 18:34:02.063","fw-edge-01","allow","1010","allow-app-proxy","SERVER","WAN","ether3","ether1","192.168.10.158","52.154.0.2","203.0.113.15","52.154.0.2","34159","8080","43165","8080","TCP","A","6650","10","allowed","policy-allow"
"2026-08-23 18:34:02.411","fw-edge-01","allow","1001","allow-web-browsing","CORP-WIFI","CORP-WIFI","ether2","ether2","192.168.1.77","192.168.1.219","-","-","26142","80","-","-","TCP","A","34394","58","allowed","policy-allow"
"2026-08-23 18:34:02.468","fw-edge-01","allow","1010","allow-app-proxy","CORP-WIFI","WORKSTATION","ether2","ether4","192.168.1.54","192.168.11.57","-","-","13217","8443","-","-","TCP","A","39600","80","allowed","policy-allow"
"2026-08-23 18:34:02.617","fw-edge-01","allow","1005","allow-icmp-internal","SERVER","WORKSTATION","ether3","ether4","192.168.10.57","192.168.11.89","-","-","0","0","-","-","ICMP","-","558","6","closed","icmp-complete"
"2026-08-23 18:34:02.694","fw-edge-01","allow","1020","allow-outbound-temporary","CORP-WIFI","WAN","ether2","ether1","192.168.1.213","35.186.0.2","203.0.113.18","35.186.0.2","18874","19922","52488","19922","TCP","A","7092","9","aged-out","session-timeout"
"2026-08-23 18:34:02.849","fw-edge-01","allow","1006","allow-icmp-outbound","CORP-WIFI","WAN","ether2","ether1","192.168.1.141","18.163.0.2","203.0.113.23","18.163.0.2","0","0","-","-","ICMP","-","194","2","closed","icmp-complete"
"2026-08-23 18:34:03.111","fw-edge-01","allow","1001","allow-web-browsing","WORKSTATION","WAN","ether4","ether1","192.168.11.104","3.34.0.2","203.0.113.20","3.34.0.2","32442","80","35350","80","TCP","A","63750","75","allowed","policy-allow"
"2026-08-23 18:34:03.135","fw-edge-01","allow","1005","allow-icmp-internal","CORP-WIFI","SERVER","ether2","ether3","192.168.1.106","192.168.10.78","-","-","0","0","-","-","ICMP","-","938","7","closed","icmp-complete"
"2026-08-23 18:34:03.462","fw-edge-01","allow","1010","allow-app-proxy","WORKSTATION","WAN","ether4","ether1","192.168.11.15","23.103.160.10","203.0.113.15","23.103.160.10","54355","8443","22805","8443","TCP","A","35250","50","allowed","policy-allow"
"2026-08-23 18:34:03.534","fw-edge-01","allow","1020","allow-outbound-temporary","WORKSTATION","WAN","ether4","ether1","192.168.11.50","45.57.0.2","203.0.113.29","45.57.0.2","22505","49941","26779","49941","UDP","-","9580","20","closed","udp-flow-complete"
"2026-08-23 18:34:03.601","fw-edge-01","allow","1006","allow-icmp-outbound","WORKSTATION","WAN","ether4","ether1","192.168.11.7","45.57.0.2","203.0.113.12","45.57.0.2","0","0","-","-","ICMP","-","1666","7","closed","icmp-complete"
"2026-08-23 18:34:03.758","fw-edge-01","allow","1010","allow-app-proxy","CORP-WIFI","CORP-WIFI","ether2","ether2","192.168.1.130","192.168.1.220","-","-","13525","8080","-","-","UDP","-","24254","67","closed","udp-flow-complete"
"2026-08-23 18:34:04.104","fw-edge-01","allow","1006","allow-icmp-outbound","SERVER","WAN","ether3","ether1","192.168.10.29","104.16.1.1","203.0.113.21","104.16.1.1","0","0","-","-","ICMP","-","1080","8","closed","icmp-complete"
"2026-08-23 18:34:04.121","fw-edge-01","allow","1001","allow-web-browsing","WORKSTATION","WAN","ether4","ether1","192.168.11.233","30.61.161.14","203.0.113.22","30.61.161.14","3498","443","58852","443","UDP","-","20064","57","aged-out","udp-timeout"
"2026-08-23 18:34:04.292","fw-edge-01","allow","1010","allow-app-proxy","WORKSTATION","CORP-WIFI","ether4","ether2","192.168.11.197","192.168.1.63","-","-","12992","8080","-","-","TCP","A","82916","76","allowed","policy-allow"
"2026-08-23 18:34:04.352","fw-edge-01","allow","1020","allow-outbound-temporary","CORP-WIFI","WAN","ether2","ether1","192.168.1.109","91.198.174.193","203.0.113.11","91.198.174.193","50619","56212","23621","56212","UDP","-","15862","22","closed","udp-flow-complete"
"2026-08-23 18:34:04.367","fw-edge-01","allow","1005","allow-icmp-internal","WORKSTATION","SERVER","ether4","ether3","192.168.11.248","192.168.10.70","-","-","0","0","-","-","ICMP","-","1710","6","closed","icmp-complete"
"2026-08-23 18:34:04.559","fw-edge-01","allow","1006","allow-icmp-outbound","SERVER","WAN","ether3","ether1","192.168.10.243","13.112.0.14","203.0.113.14","13.112.0.14","0","0","-","-","ICMP","-","64","1","closed","icmp-complete"
"2026-08-23 18:34:04.640","fw-edge-01","allow","1006","allow-icmp-outbound","CORP-WIFI","WAN","ether2","ether1","192.168.1.48","131.253.33.215","203.0.113.16","131.253.33.215","0","0","-","-","ICMP","-","894","3","closed","icmp-complete"
"2026-08-23 18:34:04.727","fw-edge-01","allow","1020","allow-outbound-temporary","CORP-WIFI","WAN","ether2","ether1","192.168.1.206","13.112.0.2","203.0.113.14","13.112.0.2","33057","32942","42824","32942","UDP","-","13100","25","closed","udp-flow-complete"
"2026-08-23 18:34:04.868","fw-edge-01","allow","1020","allow-outbound-temporary","SERVER","WAN","ether3","ether1","192.168.10.2","203.0.113.5","203.0.113.19","203.0.113.5","21399","36256","53969","36256","TCP","A","3690","10","allowed","policy-allow"
"2026-08-23 18:34:04.931","fw-edge-01","allow","1003","allow-ntp","SERVER","WAN","ether3","ether1","192.168.10.64","216.239.35.12","203.0.113.23","216.239.35.12","6734","123","21713","123","TCP","FA","465","5","closed","tcp-fin"
"2026-08-23 18:34:05.124","fw-edge-01","allow","1001","allow-web-browsing","WORKSTATION","WAN","ether4","ether1","192.168.11.44","185.60.218.36","203.0.113.14","185.60.218.36","46043","443","40644","443","UDP","-","46256","49","closed","udp-flow-complete"
"2026-08-23 18:34:05.275","fw-edge-01","allow","1003","allow-ntp","CORP-WIFI","WAN","ether2","ether1","192.168.1.247","93.230.136.244","203.0.113.29","93.230.136.244","25021","123","49339","123","UDP","-","199","2","closed","udp-flow-complete"
"2026-08-23 18:34:05.662","fw-edge-01","allow","1010","allow-app-proxy","SERVER","WAN","ether3","ether1","192.168.10.31","77.88.55.70","203.0.113.24","77.88.55.70","11054","8080","59434","8080","TCP","FA","536","4","closed","tcp-fin"
"2026-08-23 18:34:05.663","fw-edge-01","allow","1003","allow-ntp","WORKSTATION","WAN","ether4","ether1","192.168.11.209","188.211.106.45","203.0.113.20","188.211.106.45","22984","123","33210","123","TCP","S","180","3","started","tcp-syn"
"2026-08-23 18:34:05.733","fw-edge-01","allow","1002","allow-dns","WORKSTATION","WORKSTATION","ether4","ether4","192.168.11.132","192.168.11.45","-","-","43456","53","-","-","TCP","A","1065","5","allowed","policy-allow"
"2026-08-23 18:34:05.859","fw-edge-01","allow","1001","allow-web-browsing","SERVER","SERVER","ether3","ether3","192.168.10.151","192.168.10.241","-","-","34618","443","-","-","UDP","-","62234","58","closed","udp-flow-complete"
"2026-08-23 18:34:06.033","fw-edge-01","allow","1005","allow-icmp-internal","WORKSTATION","SERVER","ether4","ether3","192.168.11.197","192.168.10.176","-","-","0","0","-","-","ICMP","-","246","3","closed","icmp-complete"
"2026-08-23 18:34:06.099","fw-edge-01","allow","1010","allow-app-proxy","WORKSTATION","WAN","ether4","ether1","192.168.11.30","162.254.193.2","203.0.113.17","162.254.193.2","54532","8080","25827","8080","UDP","-","95544","72","closed","udp-flow-complete"
"2026-08-23 18:34:06.468","fw-edge-01","allow","1005","allow-icmp-internal","WORKSTATION","SERVER","ether4","ether3","192.168.11.103","192.168.10.176","-","-","0","0","-","-","ICMP","-","1330","7","closed","icmp-complete"
"2026-08-23 18:34:06.499","fw-edge-01","allow","1010","allow-app-proxy","SERVER","WORKSTATION","ether3","ether4","192.168.10.10","192.168.11.247","-","-","56693","8080","-","-","UDP","-","58800","80","closed","udp-flow-complete"
"2026-08-23 18:34:06.595","fw-edge-01","allow","1012","allow-east-west-internal","CORP-WIFI","WORKSTATION","ether2","ether4","192.168.1.99","192.168.11.154","-","-","8784","51709","-","-","TCP","A","3612","4","allowed","policy-allow"
"2026-08-23 18:34:06.875","fw-edge-01","allow","1003","allow-ntp","WORKSTATION","CORP-WIFI","ether4","ether2","192.168.11.106","192.168.1.145","-","-","13141","123","-","-","TCP","S","180","3","started","tcp-syn"
"2026-08-23 18:34:06.937","fw-edge-01","allow","1012","allow-east-west-internal","WORKSTATION","WORKSTATION","ether4","ether4","192.168.11.74","192.168.11.139","-","-","22602","48903","-","-","TCP","A","7290","10","allowed","policy-allow"
"2026-08-23 18:34:07.102","fw-edge-01","allow","1001","allow-web-browsing","CORP-WIFI","WAN","ether2","ether1","192.168.1.67","192.221.0.1","203.0.113.13","192.221.0.1","29757","80","36663","80","TCP","A","65484","68","allowed","policy-allow"
"2026-08-23 18:34:07.301","fw-edge-01","allow","1006","allow-icmp-outbound","SERVER","WAN","ether3","ether1","192.168.10.165","13.48.0.2","203.0.113.25","13.48.0.2","0","0","-","-","ICMP","-","332","4","closed","icmp-complete"
"2026-08-23 18:34:07.421","fw-edge-01","allow","1001","allow-web-browsing","WORKSTATION","WAN","ether4","ether1","192.168.11.231","3.10.0.12","203.0.113.11","3.10.0.12","5562","80","46581","80","TCP","FA","567","7","closed","tcp-fin"
"2026-08-23 18:34:07.491","fw-edge-01","allow","1012","allow-east-west-internal","CORP-WIFI","SERVER","ether2","ether3","192.168.1.241","192.168.10.210","-","-","26340","20820","-","-","TCP","S","60","1","started","tcp-syn"
"2026-08-23 18:34:07.510","fw-edge-01","allow","1006","allow-icmp-outbound","SERVER","WAN","ether3","ether1","192.168.10.187","162.125.34.3","203.0.113.14","162.125.34.3","0","0","-","-","ICMP","-","700","5","closed","icmp-complete"
"2026-08-23 18:34:07.650","fw-edge-01","allow","1005","allow-icmp-internal","SERVER","CORP-WIFI","ether3","ether2","192.168.10.202","192.168.1.120","-","-","0","0","-","-","ICMP","-","774","3","closed","icmp-complete"
"2026-08-23 18:34:07.723","fw-edge-01","allow","1005","allow-icmp-internal","CORP-WIFI","WORKSTATION","ether2","ether4","192.168.1.228","192.168.11.27","-","-","0","0","-","-","ICMP","-","860","5","closed","icmp-complete"
"2026-08-23 18:34:07.790","fw-edge-01","allow","1001","allow-web-browsing","CORP-WIFI","SERVER","ether2","ether3","192.168.1.207","192.168.10.18","-","-","2210","443","-","-","TCP","A","10526","19","allowed","policy-allow"
"2026-08-23 18:34:08.023","fw-edge-01","allow","1005","allow-icmp-internal","SERVER","CORP-WIFI","ether3","ether2","192.168.10.238","192.168.1.73","-","-","0","0","-","-","ICMP","-","514","2","closed","icmp-complete"
"2026-08-23 18:34:08.075","fw-edge-01","allow","1006","allow-icmp-outbound","CORP-WIFI","WAN","ether2","ether1","192.168.1.81","104.16.0.1","203.0.113.16","104.16.0.1","0","0","-","-","ICMP","-","582","3","closed","icmp-complete"
"2026-08-23 18:34:08.415","fw-edge-01","allow","1005","allow-icmp-internal","SERVER","SERVER","ether3","ether3","192.168.10.246","192.168.10.115","-","-","0","0","-","-","ICMP","-","1902","6","closed","icmp-complete"
"2026-08-23 18:34:08.508","fw-edge-01","allow","1006","allow-icmp-outbound","WORKSTATION","WAN","ether4","ether1","192.168.11.113","74.125.128.64","203.0.113.15","74.125.128.64","0","0","-","-","ICMP","-","402","2","closed","icmp-complete"
"2026-08-23 18:34:08.522","fw-edge-01","allow","1006","allow-icmp-outbound","SERVER","WAN","ether3","ether1","192.168.10.236","104.18.1.1","203.0.113.23","104.18.1.1","0","0","-","-","ICMP","-","626","2","closed","icmp-complete"
"2026-08-23 18:34:08.817","fw-edge-01","allow","1001","allow-web-browsing","CORP-WIFI","WAN","ether2","ether1","192.168.1.174","95.187.204.111","203.0.113.25","95.187.204.111","47440","80","39415","80","UDP","-","78900","60","closed","udp-flow-complete"
"2026-08-23 18:34:08.894","fw-edge-01","allow","1001","allow-web-browsing","SERVER","WAN","ether3","ether1","192.168.10.161","3.10.0.12","203.0.113.10","3.10.0.12","45062","443","49660","443","UDP","-","79800","105","closed","udp-flow-complete"
"2026-08-23 18:34:08.928","fw-edge-01","allow","1005","allow-icmp-internal","WORKSTATION","SERVER","ether4","ether3","192.168.11.41","192.168.10.177","-","-","0","0","-","-","ICMP","-","602","7","closed","icmp-complete"
"2026-08-23 18:34:09.070","fw-edge-01","allow","1020","allow-outbound-temporary","CORP-WIFI","WAN","ether2","ether1","192.168.1.132","7.83.60.55","203.0.113.14","7.83.60.55","1500","25324","25204","25324","TCP","A","1020","5","allowed","policy-allow"
"2026-08-23 18:34:09.145","fw-edge-01","allow","1003","allow-ntp","WORKSTATION","WAN","ether4","ether1","192.168.11.8","30.61.161.14","203.0.113.19","30.61.161.14","49875","123","58609","123","TCP","A","189","2","allowed","policy-allow"
"2026-08-23 18:34:09.223","fw-edge-01","allow","1002","allow-dns","CORP-WIFI","WORKSTATION","ether2","ether4","192.168.1.217","192.168.11.121","-","-","40177","53","-","-","TCP","A","1205","5","allowed","policy-allow"
"2026-08-23 18:34:09.237","fw-edge-01","allow","1005","allow-icmp-internal","WORKSTATION","CORP-WIFI","ether4","ether2","192.168.11.162","192.168.1.206","-","-","0","0","-","-","ICMP","-","702","6","closed","icmp-complete"
"2026-08-23 18:34:09.397","fw-edge-01","allow","1002","allow-dns","CORP-WIFI","SERVER","ether2","ether3","192.168.1.207","192.168.10.112","-","-","10187","53","-","-","UDP","-","864","4","closed","udp-flow-complete"
"2026-08-23 18:34:09.526","fw-edge-01","allow","1001","allow-web-browsing","CORP-WIFI","SERVER","ether2","ether3","192.168.1.108","192.168.10.70","-","-","34202","80","-","-","TCP","S","60","1","started","tcp-syn"
"2026-08-23 18:34:09.770","fw-edge-01","allow","1003","allow-ntp","CORP-WIFI","SERVER","ether2","ether3","192.168.1.119","192.168.10.168","-","-","2431","123","-","-","UDP","-","222","2","closed","udp-flow-complete"
"2026-08-23 18:34:09.884","fw-edge-01","allow","1010","allow-app-proxy","WORKSTATION","WORKSTATION","ether4","ether4","192.168.11.82","192.168.11.154","-","-","45177","8443","-","-","UDP","-","137456","121","closed","udp-flow-complete"
"2026-08-23 18:34:10.289","fw-edge-01","allow","1005","allow-icmp-internal","SERVER","SERVER","ether3","ether3","192.168.10.64","192.168.10.48","-","-","0","0","-","-","ICMP","-","530","2","closed","icmp-complete"
"2026-08-23 18:34:10.320","fw-edge-01","allow","1010","allow-app-proxy","WORKSTATION","WAN","ether4","ether1","192.168.11.170","136.200.189.135","203.0.113.28","136.200.189.135","63005","8443","43858","8443","TCP","PA","12834","23","allowed","policy-allow"
"2026-08-23 18:34:10.417","fw-edge-01","allow","1010","allow-app-proxy","CORP-WIFI","WAN","ether2","ether1","192.168.1.230","40.82.0.2","203.0.113.20","40.82.0.2","18220","8080","21810","8080","UDP","-","13650","15","closed","udp-flow-complete"
"2026-08-23 18:34:10.613","fw-edge-01","allow","1002","allow-dns","SERVER","CORP-WIFI","ether3","ether2","192.168.10.163","192.168.1.70","-","-","2919","53","-","-","TCP","PA","508","2","aged-out","session-timeout"
"2026-08-23 18:34:10.637","fw-edge-01","allow","1001","allow-web-browsing","SERVER","WAN","ether3","ether1","192.168.10.180","185.94.188.1","203.0.113.26","185.94.188.1","19336","80","58396","80","UDP","-","28536","41","closed","udp-flow-complete"
"2026-08-23 18:34:10.814","fw-edge-01","allow","1003","allow-ntp","SERVER","WAN","ether3","ether1","192.168.10.164","192.221.0.1","203.0.113.14","192.221.0.1","64149","123","40684","123","UDP","-","184","2","closed","udp-flow-complete"
"2026-08-23 18:34:10.882","fw-edge-01","allow","1001","allow-web-browsing","WORKSTATION","SERVER","ether4","ether3","192.168.11.248","192.168.10.147","-","-","14787","443","-","-","TCP","S","180","3","started","tcp-syn"
"2026-08-23 18:34:10.975","fw-edge-01","allow","1006","allow-icmp-outbound","SERVER","WAN","ether3","ether1","192.168.10.7","40.96.0.5","203.0.113.24","40.96.0.5","0","0","-","-","ICMP","-","2226","7","closed","icmp-complete"
"2026-08-23 18:34:11.040","fw-edge-01","allow","1010","allow-app-proxy","SERVER","CORP-WIFI","ether3","ether2","192.168.10.36","192.168.1.28","-","-","58872","8443","-","-","TCP","A","50750","70","allowed","policy-allow"
"2026-08-23 18:34:11.069","fw-edge-01","allow","1002","allow-dns","WORKSTATION","CORP-WIFI","ether4","ether2","192.168.11.95","192.168.1.165","-","-","47518","53","-","-","TCP","PA","736","4","allowed","policy-allow"
"2026-08-23 18:34:11.232","fw-edge-01","allow","1001","allow-web-browsing","CORP-WIFI","WAN","ether2","ether1","192.168.1.222","32.218.220.17","203.0.113.12","32.218.220.17","59844","443","55502","443","TCP","PA","40334","67","allowed","policy-allow"
"2026-08-23 18:34:11.375","fw-edge-01","allow","1010","allow-app-proxy","SERVER","WORKSTATION","ether3","ether4","192.168.10.223","192.168.11.219","-","-","18016","8443","-","-","TCP","PA","31500","45","aged-out","session-timeout"
"2026-08-23 18:34:11.480","fw-edge-01","allow","1010","allow-app-proxy","WORKSTATION","SERVER","ether4","ether3","192.168.11.215","192.168.10.43","-","-","37325","8080","-","-","UDP","-","60974","43","aged-out","udp-timeout"
"2026-08-23 18:34:11.571","fw-edge-01","allow","1001","allow-web-browsing","SERVER","CORP-WIFI","ether3","ether2","192.168.10.188","192.168.1.91","-","-","44185","80","-","-","UDP","-","93896","121","aged-out","udp-timeout"
"2026-08-23 18:34:11.772","fw-edge-01","allow","1001","allow-web-browsing","SERVER","WAN","ether3","ether1","192.168.10.247","52.222.0.2","203.0.113.15","52.222.0.2","13372","443","57245","443","TCP","A","11450","10","allowed","policy-allow"
"2026-08-23 18:34:11.936","fw-edge-01","allow","1010","allow-app-proxy","WORKSTATION","SERVER","ether4","ether3","192.168.11.203","192.168.10.43","-","-","18891","8080","-","-","TCP","A","21716","61","aged-out","session-timeout"
"2026-08-23 18:34:12.040","fw-edge-01","allow","1010","allow-app-proxy","SERVER","WAN","ether3","ether1","192.168.10.53","3.10.0.2","203.0.113.16","3.10.0.2","9132","8443","20506","8443","TCP","A","85626","71","allowed","policy-allow"
"2026-08-23 18:34:12.196","fw-edge-01","allow","1010","allow-app-proxy","SERVER","WAN","ether3","ether1","192.168.10.242","8.8.8.8","203.0.113.23","8.8.8.8","57722","8443","20353","8443","UDP","-","77054","118","closed","udp-flow-complete"
"2026-08-23 18:34:12.209","fw-edge-01","allow","1010","allow-app-proxy","SERVER","WORKSTATION","ether3","ether4","192.168.10.89","192.168.11.183","-","-","21153","8080","-","-","UDP","-","51294","83","closed","udp-flow-complete"
"2026-08-23 18:34:12.234","fw-edge-01","allow","1010","allow-app-proxy","SERVER","CORP-WIFI","ether3","ether2","192.168.10.152","192.168.1.115","-","-","24153","8080","-","-","UDP","-","141336","104","closed","udp-flow-complete"
"2026-08-23 18:34:12.277","fw-edge-01","allow","1002","allow-dns","SERVER","CORP-WIFI","ether3","ether2","192.168.10.80","192.168.1.115","-","-","24871","53","-","-","TCP","A","417","3","allowed","policy-allow"
"2026-08-23 18:34:12.389","fw-edge-01","allow","1010","allow-app-proxy","SERVER","SERVER","ether3","ether3","192.168.10.124","192.168.10.196","-","-","45019","8443","-","-","TCP","A","45150","35","allowed","policy-allow"
"2026-08-23 18:34:12.591","fw-edge-01","allow","1001","allow-web-browsing","CORP-WIFI","SERVER","ether2","ether3","192.168.1.80","192.168.10.96","-","-","22370","80","-","-","TCP","PA","149076","101","aged-out","session-timeout"
"2026-08-23 18:34:12.627","fw-edge-01","deny","9001","deny-unknown-outbound","SERVER","WAN","ether3","ether1","192.168.10.57","13.209.0.2","-","-","53279","2681","-","-","UDP","-","144","2","denied","policy-deny"
"2026-08-23 18:34:12.632","fw-edge-01","allow","1001","allow-web-browsing","SERVER","WAN","ether3","ether1","192.168.10.114","88.182.47.50","203.0.113.26","88.182.47.50","51771","80","20876","80","UDP","-","48216","41","closed","udp-flow-complete"
"2026-08-23 18:34:13.040","fw-edge-01","allow","1006","allow-icmp-outbound","CORP-WIFI","WAN","ether2","ether1","192.168.1.85","34.117.0.1","203.0.113.20","34.117.0.1","0","0","-","-","ICMP","-","630","3","closed","icmp-complete"
"2026-08-23 18:34:13.125","fw-edge-01","allow","1006","allow-icmp-outbound","CORP-WIFI","WAN","ether2","ether1","192.168.1.11","216.239.35.12","203.0.113.16","216.239.35.12","0","0","-","-","ICMP","-","546","7","closed","icmp-complete"
"2026-08-23 18:34:13.142","fw-edge-01","allow","1010","allow-app-proxy","CORP-WIFI","WAN","ether2","ether1","192.168.1.27","3.94.195.111","203.0.113.22","3.94.195.111","35261","8443","56392","8443","TCP","A","84084","77","aged-out","session-timeout"
"2026-08-23 18:34:13.474","fw-edge-01","allow","1001","allow-web-browsing","CORP-WIFI","WAN","ether2","ether1","192.168.1.40","31.13.70.10","203.0.113.19","31.13.70.10","18015","80","25089","80","UDP","-","92966","94","closed","udp-flow-complete"
"2026-08-23 18:34:13.574","fw-edge-01","allow","1001","allow-web-browsing","WORKSTATION","SERVER","ether4","ether3","192.168.11.10","192.168.10.18","-","-","27346","443","-","-","UDP","-","35454","38","closed","udp-flow-complete"
"2026-08-23 18:34:13.577","fw-edge-01","allow","1002","allow-dns","SERVER","WAN","ether3","ether1","192.168.10.58","52.154.0.2","203.0.113.19","52.154.0.2","62012","53","45449","53","TCP","PA","597","3","allowed","policy-allow"
"2026-08-23 18:34:13.667","fw-edge-01","allow","1001","allow-web-browsing","CORP-WIFI","SERVER","ether2","ether3","192.168.1.160","192.168.10.244","-","-","50390","443","-","-","TCP","A","49350","35","allowed","policy-allow"
"2026-08-23 18:34:13.974","fw-edge-01","allow","1006","allow-icmp-outbound","WORKSTATION","WAN","ether4","ether1","192.168.11.195","132.245.1.1","203.0.113.26","132.245.1.1","0","0","-","-","ICMP","-","296","1","closed","icmp-complete"
"2026-08-23 18:34:14.193","fw-edge-01","allow","1002","allow-dns","CORP-WIFI","WAN","ether2","ether1","192.168.1.159","52.47.0.11","203.0.113.26","52.47.0.11","56413","53","35636","53","UDP","-","492","2","closed","udp-flow-complete"
"2026-08-23 18:34:14.206","fw-edge-01","allow","1006","allow-icmp-outbound","WORKSTATION","WAN","ether4","ether1","192.168.11.0","212.82.100.150","203.0.113.23","212.82.100.150","0","0","-","-","ICMP","-","610","2","closed","icmp-complete"
"2026-08-23 18:34:14.416","fw-edge-01","allow","1020","allow-outbound-temporary","CORP-WIFI","WAN","ether2","ether1","192.168.1.215","8.8.8.8","203.0.113.26","8.8.8.8","33384","2042","38216","2042","TCP","FA","696","6","closed","tcp-fin"
"2026-08-23 18:34:14.628","fw-edge-01","allow","1020","allow-outbound-temporary","SERVER","WAN","ether3","ether1","192.168.10.165","35.186.0.2","203.0.113.11","35.186.0.2","18329","1929","27181","1929","TCP","A","19382","22","allowed","policy-allow"
"2026-08-23 18:34:14.959","fw-edge-01","allow","1001","allow-web-browsing","CORP-WIFI","CORP-WIFI","ether2","ether2","192.168.1.175","192.168.1.225","-","-","42854","80","-","-","TCP","A","54474","42","allowed","policy-allow"
"2026-08-23 18:34:15.016","fw-edge-01","allow","1005","allow-icmp-internal","CORP-WIFI","CORP-WIFI","ether2","ether2","192.168.1.41","192.168.1.82","-","-","0","0","-","-","ICMP","-","450","2","closed","icmp-complete"
"2026-08-23 18:34:15.199","fw-edge-01","allow","1001","allow-web-browsing","CORP-WIFI","WORKSTATION","ether2","ether4","192.168.1.97","192.168.11.76","-","-","33043","80","-","-","UDP","-","70406","94","closed","udp-flow-complete"
"2026-08-23 18:34:15.435","fw-edge-01","allow","1003","allow-ntp","WORKSTATION","CORP-WIFI","ether4","ether2","192.168.11.130","192.168.1.155","-","-","36693","123","-","-","UDP","-","200","2","closed","udp-flow-complete"
